sample_id,original_split,relative_path,file_name,sha256,utterance_id,view,folder_label,filename_label_raw,filename_label,source_id,speaker_local_id,speaker_id,gender,is_child,sample_rate_hz,channels,sample_width_bytes,frame_count,duration_seconds,compression_type,issues
01001e0ff3318b2a,test,Sad/sad_p10_F28_3401_3410_vocals.wav,sad_p10_F28_3401_3410_vocals.wav,01001e0ff3318b2a6e8c2d5bb0a64e046cb9d7809a01f4a21c2da8156b23f178,sad_p10_f28_3401_3410,processed,sad,sad,sad,p10,F28,p10:F28,F,False,24200,1,2,227689,9.408636364,NONE,
1c78327c0c972150,test,Sad/sad_p10_F28_3437_3442_vocals.wav,sad_p10_F28_3437_3442_vocals.wav,1c78327c0c9721501756f9e787ae1191e17ac0f03da38ea80d3618aedd92f5da,sad_p10_f28_3437_3442,processed,sad,sad,sad,p10,F28,p10:F28,F,False,24200,1,2,154025,6.364669421,NONE,
da5597105312597e,test,Sad/sad_p10_F28_3717_3725_vocals.wav,sad_p10_F28_3717_3725_vocals.wav,da5597105312597ea076b47d4a82016786c99cdc06e4c745f53c9fc50b1aca5f,sad_p10_f28_3717_3725,processed,sad,sad,sad,p10,F28,p10:F28,F,False,24200,1,2,208875,8.631198347,NONE,
1993c147fd63a775,test,Sad/sad_p10_F28_3736_3743_vocals.wav,sad_p10_F28_3736_3743_vocals.wav,1993c147fd63a7750adb5dc045f51c073142fff3bef5a727435e694258f5ea80,sad_p10_f28_3736_3743,processed,sad,sad,sad,p10,F28,p10:F28,F,False,24200,1,2,203453,8.40714876,NONE,
b5f3798e32733f50,test,Sad/sad_p10_F28_3744_3750_vocals.wav,sad_p10_F28_3744_3750_vocals.wav,b5f3798e32733f5080f2e5a2220e16aaa5508bae26052f2d33a641ac56728314,sad_p10_f28_3744_3750,processed,sad,sad,sad,p10,F28,p10:F28,F,False,24200,1,2,182725,7.550619835,NONE,
a8b7ac5e53e5aed9,test,Sad/sad_p10_F28_3753_3800_vocals.wav,sad_p10_F28_3753_3800_vocals.wav,a8b7ac5e53e5aed939ed1d0dfb411f954eef1a60d974d4b3e5b9c7033102a425,sad_p10_f28_3753_3800,processed,sad,sad,sad,p10,F28,p10:F28,F,False,24200,1,2,184639,7.629710744,NONE,
a651ec0e9eb1c3f7,test,Sad/sad_p10_F28_3909_3917_vocals.wav,sad_p10_F28_3909_3917_vocals.wav,a651ec0e9eb1c3f700d283b23f1ce9c1de98ad1101a3e88ff23e219462eb34ad,sad_p10_f28_3909_3917,processed,sad,sad,sad,p10,F28,p10:F28,F,False,24200,1,2,208556,8.618016529,NONE,
a9d9242d60d51cf8,test,Sad/sad_p10_F28_4008_4015_vocals.wav,sad_p10_F28_4008_4015_vocals.wav,a9d9242d60d51cf8752049966ec10e7f25af38ca56e66e094aae64eb98765980,sad_p10_f28_4008_4015,processed,sad,sad,sad,p10,F28,p10:F28,F,False,24200,1,2,175710,7.260743802,NONE,
def82954eb5a9496,test,Sad/sad_p10_F28_414_417_vocals.wav,sad_p10_F28_414_417_vocals.wav,def82954eb5a9496d033e6970f306852285ed1cfdebd9aa07170fe5945b3c0ee,sad_p10_f28_414_417,processed,sad,sad,sad,p10,F28,p10:F28,F,False,24200,1,2,91991,3.801280992,NONE,
f3545e59703901b0,test,Sad/sad_p10_F28_440_445_vocals.wav,sad_p10_F28_440_445_vocals.wav,f3545e59703901b092552833c01e86b4f5cd95d68e37c81d2e7d1dbbb77fa234,sad_p10_f28_440_445,processed,sad,sad,sad,p10,F28,p10:F28,F,False,24200,1,2,141471,5.845909091,NONE,
80fcd5e7b9e3d040,test,Sad/sad_p10_F29_331_335_vocals.wav,sad_p10_F29_331_335_vocals.wav,80fcd5e7b9e3d040e2ddd3aaaaf8f5b7bb6e864e434359dadb903f74c3190305,sad_p10_f29_331_335,processed,sad,sad,sad,p10,F29,p10:F29,F,False,24200,1,2,124638,5.150330579,NONE,
0af19741f873f38d,test,Sad/sad_p10_F29_349_353_vocals.wav,sad_p10_F29_349_353_vocals.wav,0af19741f873f38d63239ded3af828b3e7367898c3748c64b4c6299b40b19353,sad_p10_f29_349_353,processed,sad,sad,sad,p10,F29,p10:F29,F,False,24200,1,2,109505,4.525,NONE,
9c4dc618a68ea53d,test,Sad/sad_p10_F29_354_359_vocals.wav,sad_p10_F29_354_359_vocals.wav,9c4dc618a68ea53d44b9779f8ea3f7839f34dd7782a7dab4858ae48e571571f0,sad_p10_f29_354_359,processed,sad,sad,sad,p10,F29,p10:F29,F,False,24200,1,2,130929,5.410289256,NONE,
4f75a83da93116b1,test,Sad/sad_p10_F29_402_406_vocals.wav,sad_p10_F29_402_406_vocals.wav,4f75a83da93116b1a80c0b608180a97b7333116a80dd392648064e8cf03ce3b3,sad_p10_f29_402_406,processed,sad,sad,sad,p10,F29,p10:F29,F,False,24200,1,2,96582,3.990991736,NONE,
f07c4013cdd784f1,test,Sad/sad_p10_F29_428_434_vocals.wav,sad_p10_F29_428_434_vocals.wav,f07c4013cdd784f1d9a2af29759073029bd8e46fe99049afdbe6d1600d15d4bc,sad_p10_f29_428_434,processed,sad,sad,sad,p10,F29,p10:F29,F,False,24200,1,2,157625,6.513429752,NONE,
28c5520abad7212d,train,Angry/angry_p01_F1_2433_2436_vocals.wav,angry_p01_F1_2433_2436_vocals.wav,28c5520abad7212db848b461f91efa4d2e26f92d02b20c90a1fecb9e32ea91bc,angry_p01_f1_2433_2436,processed,angry,angry,angry,p01,F1,p01:F1,F,False,24400,1,2,78074,3.199754098,NONE,
02f4cbcc23b581c9,train,Angry/angry_p01_F1_2639_2622_vocals.wav,angry_p01_F1_2639_2622_vocals.wav,02f4cbcc23b581c97960a8a0acde343153072698d22c5b9ca63fdc3431c7c2f4,angry_p01_f1_2639_2622,processed,angry,angry,angry,p01,F1,p01:F1,F,False,24400,1,2,131468,5.388032787,NONE,
18e2e8bcf589bda5,train,Angry/angry_p01_F1_2927_2930.wav,angry_p01_F1_2927_2930.wav,18e2e8bcf589bda5395c31b90f9ff56a4a983911a7ff34f94c7d5b939817038b,angry_p01_f1_2927_2930,raw,angry,angry,angry,p01,F1,p01:F1,F,False,24200,2,2,82584,3.412561983,NONE,
059501b435436f19,train,Angry/angry_p01_F1_2927_2930_vocals.wav,angry_p01_F1_2927_2930_vocals.wav,059501b435436f198459b368c1f818caf924d68f720a00ef7dc791a55b184643,angry_p01_f1_2927_2930,processed,angry,angry,angry,p01,F1,p01:F1,F,False,24400,1,2,83266,3.412540984,NONE,
1e4ca8856abbcfcf,train,Angry/angry_p01_M2_2230_2235_vocals.wav,angry_p01_M2_2230_2235_vocals.wav,1e4ca8856abbcfcf4bae0cc8a8fd4188d1d282cd01ce98150c1e74893adb88c2,angry_p01_m2_2230_2235,processed,angry,angry,angry,p01,M2,p01:M2,M,False,24400,1,2,144598,5.926147541,NONE,
970f0536816f9ab9,train,Angry/angry_p01_M2_2335_2338_vocals.wav,angry_p01_M2_2335_2338_vocals.wav,970f0536816f9ab9c8977c814547d8bdf5cbc5b088ccf269121795df5af1c842,angry_p01_m2_2335_2338,processed,angry,angry,angry,p01,M2,p01:M2,M,False,24400,1,2,83559,3.42454918,NONE,
de02831dffe5976b,train,Angry/angry_p01_M2_2426_2429.wav,angry_p01_M2_2426_2429.wav,de02831dffe5976b7b7b9beeb65c5c1e78edf42f8092d46a1bf3fbd84f79c791,angry_p01_m2_2426_2429,raw,angry,angry,angry,p01,M2,p01:M2,M,False,24200,1,2,78394,3.239421488,NONE,
820f348a223f8333,train,Angry/angry_p01_M2_2620_2625_vocals.wav,angry_p01_M2_2620_2625_vocals.wav,820f348a223f8333fa3a137f94356e0ba3c54c957ab24fe3bb343355ad54aa8f,angry_p01_m2_2620_2625,processed,angry,angry,angry,p01,M2,p01:M2,M,False,24400,1,2,120983,4.958319672,NONE,
e6ffaa03aea34f98,train,Angry/angry_p01_M2_2634_2629_vocals.wav,angry_p01_M2_2634_2629_vocals.wav,e6ffaa03aea34f98703ac0a11637b5eaf7000a76cbb354813dfa0679f6860dfd,angry_p01_m2_2634_2629,processed,angry,angry,angry,p01,M2,p01:M2,M,False,24400,1,2,111950,4.588114754,NONE,
06c824ba4af49ef1,train,Angry/angry_p01_M2_2706_2708.wav,angry_p01_M2_2706_2708.wav,06c824ba4af49ef130c943421a05ddf4720b63fd7eddb04acbd9bb06364017a7,angry_p01_m2_2706_2708,raw,angry,angry,angry,p01,M2,p01:M2,M,False,24200,1,2,66235,2.736983471,NONE,
61186db0d5b1bfdf,train,Angry/angry_p01_M2_3034_3037_vocals.wav,angry_p01_M2_3034_3037_vocals.wav,61186db0d5b1bfdf64fbec5b09542e0a3edb65a32e8560eabf8c693cdcb46594,angry_p01_m2_3034_3037,processed,angry,angry,angry,p01,M2,p01:M2,M,False,24400,1,2,89198,3.655655738,NONE,
10c816b983045705,train,Angry/angry_p02_F2_4725_4731.wav,angry_p02_F2_4725_4731.wav,10c816b9830457050c62e954be547c5a7f6e1b5cc08932c6f36c6c37fe89c3e8,angry_p02_f2_4725_4731,raw,angry,angry,angry,p02,F2,p02:F2,F,False,24200,1,2,170695,7.053512397,NONE,
ccba1f049b89bcfa,train,Angry/angry_p02_F2_4738_3740.wav,angry_p02_F2_4738_3740.wav,ccba1f049b89bcfa4399621c29fb600215aad9e879c973daaf3ad586bea2a444,angry_p02_f2_4738_3740,raw,angry,angry,angry,p02,F2,p02:F2,F,False,24200,1,2,65339,2.699958678,NONE,
2673c73b6dc814b7,train,Angry/angry_p02_F2_5756_5758.wav,angry_p02_F2_5756_5758.wav,2673c73b6dc814b7315e0fd1277353df853312624ca7108331683d46de023ac9,angry_p02_f2_5756_5758,raw,angry,angry,angry,p02,F2,p02:F2,F,False,24200,1,2,87223,3.604256198,NONE,
91669019d099cdcb,train,Angry/angry_p02_F2_5804_.wav,angry_p02_F2_5804_.wav,91669019d099cdcb61967feb0447a36b79b76992420e6656f9ae79a26e05b321,angry_p02_f2_5804_,raw,angry,angry,angry,p02,F2,p02:F2,F,False,24200,2,2,92225,3.810950413,NONE,
d120f717d92d9a67,train,Angry/angry_p02_F2_5804_5807.wav,angry_p02_F2_5804_5807.wav,d120f717d92d9a675b275fad4039932b2e7d883d186cb3d643d5ebc514498aec,angry_p02_f2_5804_5807,raw,angry,angry,angry,p02,F2,p02:F2,F,False,24200,1,2,90662,3.746363636,NONE,
94b0687a804c317f,train,Angry/angry_p02_F2_5808_5811.wav,angry_p02_F2_5808_5811.wav,94b0687a804c317f3e4aaa772ed9a60d9f6fe0db33d823abe8bfcf01b2d888ef,angry_p02_f2_5808_5811,raw,angry,angry,angry,p02,F2,p02:F2,F,False,24200,1,2,72217,2.984173554,NONE,
3f07b5097de6a19c,train,Angry/angry_p02_F2_5814_5817.wav,angry_p02_F2_5814_5817.wav,3f07b5097de6a19c59a8522cd8bf1c9941a2762727bdf5f43f4614728be77888,angry_p02_f2_5814_5817,raw,angry,angry,angry,p02,F2,p02:F2,F,False,24200,1,2,73468,3.035867769,NONE,
abf35e692eac08de,train,Angry/angry_p02_F3_11004_11006.wav,angry_p02_F3_11004_11006.wav,abf35e692eac08deb1c2003d50f5d0208a48e70660c1714a4d9959438f78f8e6,angry_p02_f3_11004_11006,raw,angry,angry,angry,p02,F3,p02:F3,F,False,24200,1,2,51584,2.131570248,NONE,
1cc78119a1a5407c,train,Angry/angry_p02_F3_20219_2024.wav,angry_p02_F3_20219_2024.wav,1cc78119a1a5407c479eb510db829de3d7f85f5c4c8d97ec4abc649511a352dd,angry_p02_f3_20219_2024,raw,angry,angry,angry,p02,F3,p02:F3,F,False,24200,1,2,120987,4.99946281,NONE,
ce137d1c6e152cb3,train,Angry/angry_p02_F3_4556_4601.wav,angry_p02_F3_4556_4601.wav,ce137d1c6e152cb3f87d9532c9a4efa4e7b8ae52b6d53cc2f802191965e93fa5,angry_p02_f3_4556_4601,raw,angry,angry,angry,p02,F3,p02:F3,F,False,24200,1,2,136619,5.645413223,NONE,
b40a481fe06628f8,train,Angry/angry_p02_F3_4602_4606.wav,angry_p02_F3_4602_4606.wav,b40a481fe06628f87da6a4f8cc9c3542fb63438a6af60db9ad6a7a43a94bce87,angry_p02_f3_4602_4606,raw,angry,angry,angry,p02,F3,p02:F3,F,False,24200,1,2,93476,3.862644628,NONE,
a39ea47030c1390f,train,Angry/angry_p02_F3_637_640.wav,angry_p02_F3_637_640.wav,a39ea47030c1390fb305797b98d350d7a42cb7962958dc47962eef4b5217eef0,angry_p02_f3_637_640,raw,angry,angry,angry,p02,F3,p02:F3,F,False,24200,1,2,77702,3.210826446,NONE,
f3bcad40ad78dd22,train,Angry/angry_p02_F3_637_640_vocals.wav,angry_p02_F3_637_640_vocals.wav,f3bcad40ad78dd22718d550fb982e8149fb1db6e2950583b00e3f7ae1d648159,angry_p02_f3_637_640,processed,angry,angry,angry,p02,F3,p02:F3,F,False,24200,1,2,77702,3.210826446,NONE,
ee142460750b086a,train,Angry/angry_p02_M1_11146_11149.wav,angry_p02_M1_11146_11149.wav,ee142460750b086a1d7ddd93752e0852ac9c74eaf0255c38c7cc180de2820dc9,angry_p02_m1_11146_11149,raw,angry,angry,angry,p02,M1,p02:M1,M,False,24200,1,2,64714,2.674132231,NONE,
3a14d023cc2e1b26,train,Angry/angry_p02_M1_11153_11155.wav,angry_p02_M1_11153_11155.wav,3a14d023cc2e1b2601eec62ef70fcbaf43d1fe2b8ffafa5c5dcd9fa271dcdd9f,angry_p02_m1_11153_11155,raw,angry,angry,angry,p02,M1,p02:M1,M,False,24200,1,2,64714,2.674132231,NONE,
99e52f729838ade4,train,Angry/angry_p02_M1_11253_11255.wav,angry_p02_M1_11253_11255.wav,99e52f729838ade46b43c972b36d165e50b2d3cd128b0628b6020e4c6243a27f,angry_p02_m1_11253_11255,raw,angry,angry,angry,p02,M1,p02:M1,M,False,24200,1,2,71592,2.958347107,NONE,
da4e1eb6ce924875,train,Angry/angry_p02_M1_11953_11957.wav,angry_p02_M1_11953_11957.wav,da4e1eb6ce924875653be1285dcd63843b7da426258697e8a84392d4d31ad1bc,angry_p02_m1_11953_11957,raw,angry,angry,angry,p02,M1,p02:M1,M,False,24200,1,2,131929,5.45161157,NONE,
1ccc72fd732968c7,train,Angry/angry_p02_M1_12113_12119.wav,angry_p02_M1_12113_12119.wav,1ccc72fd732968c7ba70b2b6856d3f3ebdc964c683ddff5de0f727aa50fed9d1,angry_p02_m1_12113_12119,raw,angry,angry,angry,p02,M1,p02:M1,M,False,24200,1,2,148810,6.149173554,NONE,
7a28595255bd2a7a,train,Angry/angry_p02_M1_12124_12126.wav,angry_p02_M1_12124_12126.wav,7a28595255bd2a7adf73a459b851dc33f79f059f110699c1058f07209bee241e,angry_p02_m1_12124_12126,raw,angry,angry,angry,p02,M1,p02:M1,M,False,24200,1,2,69404,2.867933884,NONE,
904ddbcb34529145,train,Angry/angry_p02_M1_4828_4830.wav,angry_p02_M1_4828_4830.wav,904ddbcb34529145f19e822daec6c848c73ee7542377ec44d58d4859099ee4da,angry_p02_m1_4828_4830,raw,angry,angry,angry,p02,M1,p02:M1,M,False,24200,1,2,40329,1.666487603,NONE,
2f069c93c6a90bd8,train,Angry/angry_p02_M2_12037_12041.wav,angry_p02_M2_12037_12041.wav,2f069c93c6a90bd803f5cbf88a225323fdf8c67acc41b316638c167092be1b7b,angry_p02_m2_12037_12041,raw,angry,angry,angry,p02,M2,p02:M2,M,False,24200,1,2,118799,4.909049587,NONE,
2043e852a3c652d7,train,Angry/angry_p02_M2_12108_12111.wav,angry_p02_M2_12108_12111.wav,2043e852a3c652d7cccf3e657265963fc14a5298f6c84d0419aca389134ebe87,angry_p02_m2_12108_12111,raw,angry,angry,angry,p02,M2,p02:M2,M,False,24200,1,2,92225,3.810950413,NONE,
e933cc66bb0dcdd8,train,Angry/angry_p02_M2_12122_12123.wav,angry_p02_M2_12122_12123.wav,e933cc66bb0dcdd82a6e1986a006cb8ff5d1c6298e551f62852848c676fa9d45,angry_p02_m2_12122_12123,raw,angry,angry,angry,p02,M2,p02:M2,M,False,24200,1,2,40329,1.666487603,NONE,
5ede176a733a71de,train,Angry/angry_p02_M2_12127_12132.wav,angry_p02_M2_12127_12132.wav,5ede176a733a71decf9739638bf619488e3d0e8a72f7571ef5ef04823c93bfc8,angry_p02_m2_12127_12132,raw,angry,angry,angry,p02,M2,p02:M2,M,False,24200,1,2,139745,5.774586777,NONE,
5c55796053284e65,train,Angry/angry_p02_M2_12139_12142.wav,angry_p02_M2_12139_12142.wav,5c55796053284e65c16fdb87fd0d8856c91e40de099f665ce9d8d50d2a5b04ab,angry_p02_m2_12139_12142,raw,angry,angry,angry,p02,M2,p02:M2,M,False,24200,1,2,78157,3.229628099,NONE,
43b2393d19745887,train,Angry/angry_p02_M2_12145_12148.wav,angry_p02_M2_12145_12148.wav,43b2393d19745887816df55e6b5c341d0ab0df364f29054284dc76b5c5126578,angry_p02_m2_12145_12148,raw,angry,angry,angry,p02,M2,p02:M2,M,False,24200,1,2,71592,2.958347107,NONE,
d2574cf7a45f3bba,train,Angry/angry_p02_M2_12145_12148_vocals.wav,angry_p02_M2_12145_12148_vocals.wav,d2574cf7a45f3bbabe58e62153c2626f375b9950a2354d52ef9a12d0d2bca8fd,angry_p02_m2_12145_12148,processed,angry,angry,angry,p02,M2,p02:M2,M,False,24200,1,2,71592,2.958347107,NONE,
5c99ca2eb33e31c4,train,Angry/angry_p02_M2_12147_12151_vocals.wav,angry_p02_M2_12147_12151_vocals.wav,5c99ca2eb33e31c4b004ebcb119e5109cd6db1da2d33e1f33e9983c163465e08,angry_p02_m2_12147_12151,processed,angry,angry,angry,p02,M2,p02:M2,M,False,24200,1,2,106293,4.392272727,NONE,
0f6251c2364576a0,train,Angry/angry_p02_M3_11533_11539_vocals.wav,angry_p02_M3_11533_11539_vocals.wav,0f6251c2364576a08539a55bd0bc49a7e1d21f386d6fe4934f30b2763e7ebc52,angry_p02_m3_11533_11539,processed,angry,angry,angry,p02,M3,p02:M3,M,False,24200,1,2,172258,7.118099174,NONE,
095805ff16ea367e,train,Angry/angry_p02_M3_11614_11617_vocals.wav,angry_p02_M3_11614_11617_vocals.wav,095805ff16ea367e9d3e4c355a53d5cd9bcb61855b9c23ea33f8bb1c7b79360d,angry_p02_m3_11614_11617,processed,angry,angry,angry,p02,M3,p02:M3,M,False,24200,1,2,90974,3.759256198,NONE,
cece0cf6f205953d,train,Angry/angry_p02_M3_11745_11750.wav,angry_p02_M3_11745_11750.wav,cece0cf6f205953d65398bb5f6bcdbd9f77b9ff82c8eb4e332755695d7573095,angry_p02_m3_11745_11750,raw,angry,angry,angry,p02,M3,p02:M3,M,False,24200,1,2,138494,5.722892562,NONE,
f1bc0ff7020d8ed4,train,Angry/angry_p02_M3_11757_11803.wav,angry_p02_M3_11757_11803.wav,f1bc0ff7020d8ed49657e3af0c2738fb66e310e553a627bdb732e847615c45de,angry_p02_m3_11757_11803,raw,angry,angry,angry,p02,M3,p02:M3,M,False,24200,1,2,184763,7.634834711,NONE,
ca5b002a47c90812,train,Angry/angry_p02_M3_11812_11818.wav,angry_p02_M3_11812_11818.wav,ca5b002a47c9081210b2d60c1058d5e85a47f26834c6907d5bad0468f6f339f0,angry_p02_m3_11812_11818,raw,angry,angry,angry,p02,M3,p02:M3,M,False,24200,1,2,164442,6.795123967,NONE,
7d8ba6cd3362df1c,train,Angry/angry_p02_M3_11823_11826.wav,angry_p02_M3_11823_11826.wav,7d8ba6cd3362df1c015e0c4cb799b5cf45574faa354f956cd5d40399b05c3963,angry_p02_m3_11823_11826,raw,angry,angry,angry,p02,M3,p02:M3,M,False,24200,1,2,92538,3.823884298,NONE,
1576c4a188d2e1f3,train,Angry/angry_p02_M3_11840_11808.wav,angry_p02_M3_11840_11808.wav,1576c4a188d2e1f36b806fda0a9e92c8d88c1651d9c64362de93a8084d97949f,angry_p02_m3_11840_11808,raw,angry,angry,angry,p02,M3,p02:M3,M,False,24200,1,2,78469,3.242520661,NONE,
4d3029cafd123a60,train,Angry/angry_p02_M3_11847_11851.wav,angry_p02_M3_11847_11851.wav,4d3029cafd123a600d0cad700144d1cb882a49a211e4a30d7956ea5fd52fffff,angry_p02_m3_11847_11851,raw,angry,angry,angry,p02,M3,p02:M3,M,False,24200,1,2,135367,5.593677686,NONE,
552bc2c76e485252,train,Angry/angry_p03_F4_4754_4758.wav,angry_p03_F4_4754_4758.wav,552bc2c76e485252f55414cd6004e7d68e70619195d41852c8e76b8e46714627,angry_p03_f4_4754_4758,raw,angry,angry,angry,p03,F4,p03:F4,F,False,24200,1,2,108979,4.503264463,NONE,
6a993d297a33c828,train,Angry/angry_p03_M4_4450_4455.wav,angry_p03_M4_4450_4455.wav,6a993d297a33c828d85116f1048dcb0aa4bd2fd15bb2be19711da615a4330eac,angry_p03_m4_4450_4455,raw,angry,angry,angry,p03,M4,p03:M4,M,False,24200,1,2,107778,4.453636364,NONE,
64b90ceb7b5055fd,train,Angry/angry_p03_M6_1652_1703.wav,angry_p03_M6_1652_1703.wav,64b90ceb7b5055fdbf02c63dcd04e1fc46af0626ad87bcb2fe643bc7b256d0f8,angry_p03_m6_1652_1703,raw,angry,angry,angry,p03,M6,p03:M6,M,False,16000,1,2,160224,10.014,NONE,
e5adc6513a857250,train,Angry/angry_p03_M6_1713_1720.wav,angry_p03_M6_1713_1720.wav,e5adc6513a8572501d594437f51bfd736508f0bb893ce3ade5ab7164fa883012,angry_p03_m6_1713_1720,raw,angry,angry,angry,p03,M6,p03:M6,M,False,16000,1,2,114854,7.178375,NONE,
c103b5936b31ac4b,train,Angry/angry_p03_t11_F4_2954_3001.wav,angry_p03_t11_F4_2954_3001.wav,c103b5936b31ac4b00811c75e51dec596a2be12039c73d40866419e4d71adc25,angry_p03_t11_f4_2954_3001,raw,angry,angry,angry,p03,F4,p03:F4,F,False,24200,1,2,163380,6.751239669,NONE,
70f987dcbcd3c3bb,train,Angry/angry_p03_t11_M5_1103_1111.wav,angry_p03_t11_M5_1103_1111.wav,70f987dcbcd3c3bb36296f9a98782c7755071d07290f338cd32ed7ef3daae697,angry_p03_t11_m5_1103_1111,raw,angry,angry,angry,p03,M5,p03:M5,M,False,24200,1,2,168029,6.943347107,NONE,
55f549207a85a54b,train,Angry/angry_p03_t11_M5_1228_1235.wav,angry_p03_t11_M5_1228_1235.wav,55f549207a85a54b2b5961675d151e7e97b7090fcb9cbc2b0e03ef63f1c68dc3,angry_p03_t11_m5_1228_1235,raw,angry,angry,angry,p03,M5,p03:M5,M,False,24200,1,2,175880,7.267768595,NONE,
6915acc14219b588,train,Angry/angry_p03_t11_M5_1242_1249.wav,angry_p03_t11_M5_1242_1249.wav,6915acc14219b588f6115f0fd0fa50a11371a4b4fc73f8c73f978c30f828e7c9,angry_p03_t11_m5_1242_1249,raw,angry,angry,angry,p03,M5,p03:M5,M,False,24200,1,2,159386,6.586198347,NONE,
512e23c00b71c530,train,Angry/angry_p03_t11_M5_1251_1259.wav,angry_p03_t11_M5_1251_1259.wav,512e23c00b71c530100dff0474f44e42aaa9a8d1a74c944cc970be9ecbf84ab8,angry_p03_t11_m5_1251_1259,raw,angry,angry,angry,p03,M5,p03:M5,M,False,24200,1,2,204354,8.444380165,NONE,
ac76429652690260,train,Angry/angry_p03_t11_M5_1312_1318.wav,angry_p03_t11_M5_1312_1318.wav,ac76429652690260c24a60880f8619da6a6743728b07d54ab48d56d6a164500f,angry_p03_t11_m5_1312_1318,raw,angry,angry,angry,p03,M5,p03:M5,M,False,24200,1,2,160428,6.629256198,NONE,
907a53f835f5530c,train,Angry/angry_p03_t11_M5_1341_1346.wav,angry_p03_t11_M5_1341_1346.wav,907a53f835f5530c498245d34b6550f61e272cf2256fb5220cd72998930d8208,angry_p03_t11_m5_1341_1346,raw,angry,angry,angry,p03,M5,p03:M5,M,False,24200,1,2,139246,5.753966942,NONE,
baecf627bf915864,train,Angry/angry_p03_t11_M5_1347_1352.wav,angry_p03_t11_M5_1347_1352.wav,baecf627bf915864c6dd91bb27371c1755eea89bba749228ae984c65a012f3f7,angry_p03_t11_m5_1347_1352,raw,angry,angry,angry,p03,M5,p03:M5,M,False,24200,1,2,126051,5.208719008,NONE,
cff426872c69b491,train,Angry/angry_p03_t11_M5_1354_1358.wav,angry_p03_t11_M5_1354_1358.wav,cff426872c69b49162e2c4537c6256401d3c12a40594270efe11a4e4632454ce,angry_p03_t11_m5_1354_1358,raw,angry,angry,angry,p03,M5,p03:M5,M,False,24200,1,2,107647,4.44822314,NONE,
67f2e0bc418ccfe4,train,Angry/angry_p03_t11_M5_1404_1411.wav,angry_p03_t11_M5_1404_1411.wav,67f2e0bc418ccfe4323c4008981cb93b781e25446146f38d2d489bc53c680d99,angry_p03_t11_m5_1404_1411,raw,angry,angry,angry,p03,M5,p03:M5,M,False,24200,1,2,177443,7.332355372,NONE,
bdae81373de7c565,train,Angry/angry_p03_t1_M6_1700_1704.wav,angry_p03_t1_M6_1700_1704.wav,bdae81373de7c565deb320d0545e68241898e3e2781e5fa1212f87003404ac01,angry_p03_t1_m6_1700_1704,raw,angry,angry,angry,p03,M6,p03:M6,M,False,16000,1,2,150644,9.41525,NONE,
bda832b1214a32ba,train,Angry/angry_p03_t1_M6_1714_1720.wav,angry_p03_t1_M6_1714_1720.wav,bda832b1214a32ba0605fa04c49d62ceec30a65710f15ca630380a7a0cd5b9db,angry_p03_t1_m6_1714_1720,raw,angry,angry,angry,p03,M6,p03:M6,M,False,24200,1,2,146578,6.056942149,NONE,
557424ad35c544b4,train,Angry/angry_p03_t1_M6_1720_1723.wav,angry_p03_t1_M6_1720_1723.wav,557424ad35c544b4b3abadbe5b0078026352101e6e3a1bde72ee320c8b37b817,angry_p03_t1_m6_1720_1723,raw,angry,angry,angry,p03,M6,p03:M6,M,False,24200,1,2,86979,3.594173554,NONE,
48a99b70d4d44674,train,Angry/angry_p03_t1_M6_1752_1757.wav,angry_p03_t1_M6_1752_1757.wav,48a99b70d4d4467480c42544fa3cf700ddfd344163d9e2b0575b07656f697ebc,angry_p03_t1_m6_1752_1757,raw,angry,angry,angry,p03,M6,p03:M6,M,False,16000,1,2,85357,5.3348125,NONE,
0e2342e9d08e893b,train,Angry/angry_p03_t2_M10_5332_5335.wav,angry_p03_t2_M10_5332_5335.wav,0e2342e9d08e893bce27ee3f12f724e2a875efa89b11568f7dd9bc541b1b2b67,angry_p03_t2_m10_5332_5335,raw,angry,angry,angry,p03,M10,p03:M10,M,False,16000,1,2,47948,2.99675,NONE,
e1460fd1987ef494,train,Angry/angry_p03_t2_M10_5340_5342.wav,angry_p03_t2_M10_5340_5342.wav,e1460fd1987ef494d025eb18d7d5b4d164fc5cceca0ea59a9b6d1cded2f55a19,angry_p03_t2_m10_5340_5342,raw,angry,angry,angry,p03,M10,p03:M10,M,False,16000,1,2,41898,2.618625,NONE,
0079a60bb8ea20cb,train,Angry/angry_p03_t2_M11_3510_3513.wav,angry_p03_t2_M11_3510_3513.wav,0079a60bb8ea20cb4880afbeaad40dafad3f338dabaf69d8060108c8658f68f1,angry_p03_t2_m11_3510_3513,raw,angry,angry,angry,p03,M11,p03:M11,M,False,16000,1,2,35620,2.22625,NONE,
c4efa36363ab12d0,train,Angry/angry_p03_t2_M11_3521_3525.wav,angry_p03_t2_M11_3521_3525.wav,c4efa36363ab12d074101fed81f2a40e287d55e1d5a24bcc8e57d427bee42d25,angry_p03_t2_m11_3521_3525,raw,angry,angry,angry,p03,M11,p03:M11,M,False,16000,1,2,60375,3.7734375,NONE,
